,City ID,City,Latitude,Longitude,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
275,2381972,Adrar,20.5022,-10.0711,107.91,7,41,13.09,MR,1629050257
276,1066310,Betioky,-23.7167,44.3833,62.17,58,0,15.03,MG,1629050258
277,2064735,Nhulunbuy,-12.2333,136.7667,75.81,88,40,8.05,AU,1629050259
278,5364271,Laguna,38.421,-121.4238,94.84,47,20,4.61,US,1629050260
279,5379524,Orange,33.7,-117.7675,95.68,69,20,1.01,US,1629049773
280,1831125,Kampong Thom,12.7111,104.8887,74.25,94,83,2.64,KH,1629050261
281,3430863,Mar del Plata,-38.0023,-57.5575,57.22,88,20,5.75,AR,1629050262
282,1855612,Nara,34.6851,135.8049,76.28,90,42,2.64,JP,1629050259
283,2246550,Dagana,16.5165,-15.5068,93.18,44,100,9.98,MR,1629050264
284,3388847,São Félix do Xingu,-6.6447,-51.995,100.58,18,23,3.33,BR,1629050264
285,2374583,Bubaque,11.2833,-15.8333,77.65,84,100,11.74,GW,1629050265
286,1106643,Quatre Cocos,-20.2078,57.7625,66.31,62,96,15.19,MU,1629050266
287,2021093,Kuytun,54.3419,101.5036,56.93,99,100,6.02,RU,1629050267
288,3576994,Cockburn Town,21.4612,-71.1419,85.96,70,40,13.8,TC,1629050267
289,7671223,Kloulklubed,7.0419,134.2556,84.22,73,30,10.11,PW,1629050268
290,3461370,Imbituba,-28.24,-48.6703,69.69,84,81,6.13,BR,1629050269
291,3984571,Santa Catarina de Tepehuanes,25.35,-105.7333,75.67,51,33,6.98,MX,1629050270
292,3397967,Itaituba,-4.2761,-55.9836,93.36,52,40,4.61,BR,1629050270
293,2019135,Nizhniy Kuranakh,58.8353,125.4869,62.38,77,84,4.72,RU,1629050271
294,2070998,Geraldton,-28.7667,114.6,54.01,58,0,5.75,AU,1629050272
295,4032420,Neiafu,-18.65,-173.9833,70.48,68,75,0.0,TO,1629050273
296,3466980,Caravelas,-17.7125,-39.2481,76.14,63,6,7.58,BR,1629050274
297,6100086,Peachland,49.7665,-119.7357,92.16,27,41,13.49,CA,1629050260
298,1490003,Tatarsk,55.219,75.9828,62.24,71,24,7.7,RU,1629050275
299,2063523,Perth,-31.9333,115.8333,61.02,63,0,21.85,AU,1629050103
300,5742974,North Bend,43.4065,-124.2243,64.85,78,72,6.53,US,1629050276
301,1732385,Aborlan,9.4352,118.5492,79.02,83,55,1.7,PH,1629050277
302,3355672,Lüderitz,-26.6481,15.1594,57.06,75,0,7.09,NA,1629050278
303,3904906,Santa Cruz de la Sierra,-17.8,-63.1667,83.66,23,56,5.75,BO,1629050279
304,6113406,Prince Rupert,54.3161,-130.3201,57.29,82,1,8.05,CA,1629050279
305,4500920,Brigantine,39.4101,-74.3646,85.33,64,76,13.65,US,1629050280
306,155274,Mahenge,-8.6833,36.7167,64.54,61,80,3.49,TZ,1629050281
307,4231997,Avera,33.194,-82.5271,87.91,54,100,8.03,US,1629050282
308,344420,Axum,14.1245,38.7244,57.58,90,76,2.3,ET,1629050283
309,6355222,Yulara,-25.2406,130.9889,58.84,31,3,11.5,AU,1629050283
310,4566137,Manatí,18.4275,-66.4921,84.88,82,95,19.3,PR,1629050284
311,5946820,Edson,53.5835,-116.4356,68.14,64,1,4.61,CA,1629050285
312,3894426,Coyhaique,-45.5752,-72.0662,43.41,81,90,4.61,CL,1629050286
313,1863997,Fukuechō,32.6881,128.8419,73.27,96,100,10.02,JP,1629050286
314,2108502,Honiara,-9.4333,159.95,76.59,89,57,5.66,SB,1629050263
315,3347019,Mossamedes,-15.1961,12.1522,66.97,91,6,8.97,AO,1629050288
316,3372760,Praia da Vitória,38.7333,-27.0667,75.45,78,75,6.96,PT,1629050289
317,2643044,Margate,51.3813,1.3862,70.7,64,10,3.0,GB,1629050289
318,3520406,La Reforma,18.1,-91.0167,92.61,47,55,5.21,MX,1629050290
319,2036776,Huadian,42.9633,126.7478,63.91,98,97,3.02,CN,1629050291
320,478050,Ust'-Kulom,61.6864,53.6902,64.99,63,98,7.09,RU,1629050292
321,136702,Dehlorān,32.6941,47.2679,98.4,15,0,9.89,IR,1629050292
322,2980080,Saint-François,46.4154,3.9054,83.64,63,90,13.8,FR,1629050293
323,3374210,São Filipe,14.8961,-24.4956,77.0,79,41,2.01,CV,1629050294
324,1852357,Shimoda,34.6667,138.95,71.85,94,100,12.73,JP,1629050295
325,3580733,Bodden Town,19.2833,-81.25,87.8,73,40,1.99,KY,1629050295
326,5671996,Polson,47.6936,-114.1632,83.71,47,17,3.0,US,1629050296
327,2167426,Emerald,-23.5333,148.1667,62.74,72,90,5.75,AU,1629050297
328,3602066,San José de Río Tinto,14.9333,-85.7,94.57,38,70,4.68,HN,1629050298
329,1855540,Naze,28.3667,129.4833,78.1,86,100,11.07,JP,1629050298
330,3838874,Río Cuarto,-33.1307,-64.3499,67.77,19,0,20.71,AR,1629050189
331,86049,Jalu,29.0331,21.5482,90.73,19,0,9.17,LY,1629050300
332,4036284,Alofi,-19.0595,-169.9187,71.49,78,92,13.8,NU,1629050301
333,1860871,Kadoma,34.7333,135.5833,76.98,85,60,3.71,JP,1629050301
334,2036713,Huanren,41.2647,125.3667,63.07,97,100,0.83,CN,1629050302
335,3529654,Dzilam González,21.2833,-88.9333,94.91,44,75,2.95,MX,1629050303
336,3674702,Miranda,3.2499,-76.2281,75.33,64,89,3.27,CO,1629050304
337,5850554,Makakilo City,21.3469,-158.0858,77.68,75,7,9.89,US,1629050304
338,2185763,Okato,-39.2,173.8833,43.43,81,93,9.24,NZ,1629050305
339,338345,Edd,13.9297,41.6925,89.83,73,21,12.46,ER,1629050306
340,779683,Hammerfest,70.6634,23.6821,47.93,81,75,10.36,NO,1629050307
341,2537881,Safi,32.2994,-9.2372,79.47,60,7,23.62,MA,1629050057
342,2173911,Broken Hill,-31.95,141.4333,44.31,57,0,4.61,AU,1629050308
343,4853078,Creston,41.0586,-94.3614,81.54,69,20,8.05,US,1629050309
344,6166142,Thunder Bay,48.4001,-89.3168,83.55,55,20,8.05,CA,1629050309
345,1259385,Port Blair,11.6667,92.75,79.59,87,100,16.2,IN,1629050310
346,2027316,Ayan,56.45,138.1667,63.57,80,98,3.94,RU,1629050311
347,6541176,Agropoli,40.3469,14.9966,87.91,74,0,2.17,IT,1629050312
348,1529660,Aksu,41.1231,80.2644,68.85,45,44,6.38,CN,1629050313
349,2156643,Mount Gambier,-37.8333,140.7667,49.91,93,75,10.36,AU,1629050314
350,5905348,Bon Accord,53.8335,-113.4187,79.79,55,1,6.91,CA,1629050314
351,4068590,Huntsville,34.7304,-86.5861,86.2,77,90,1.99,US,1629050209
352,3558315,Gibara,21.1097,-76.1317,90.14,58,45,12.08,CU,1629050316
353,3867427,Mayor Pablo Lagerenza,-19.9309,-60.7718,88.81,17,3,4.52,PY,1629050316
354,1071296,Antalaha,-14.9003,50.2788,69.22,72,2,10.98,MG,1629050317
355,1153035,Kathu,7.9178,98.3332,75.02,83,100,7.18,TH,1629050318
356,902620,Mwinilunga,-11.7358,24.4293,67.32,25,0,5.5,ZM,1629050319
357,5606401,Sandpoint,48.2766,-116.5533,86.41,34,1,8.05,US,1629050319
358,4031742,Egvekinot,66.3167,-179.1667,42.58,67,15,5.57,RU,1629050320
359,2146219,Hervey Bay,-25.2986,152.8535,62.04,80,30,2.53,AU,1629050321
360,2126682,Bilibino,68.0546,166.4372,40.69,89,100,3.71,RU,1629050322
361,3404558,Cabedelo,-6.9811,-34.8339,81.27,73,54,18.07,BR,1629050323
362,2253354,Dakar,14.6937,-17.4441,82.53,83,75,6.91,SN,1629050323
363,2022572,Khatanga,71.9667,102.5,55.83,52,100,11.61,RU,1629050324
364,2640377,Penzance,50.1186,-5.5371,62.76,91,74,17.0,GB,1629050325
365,2172880,Byron Bay,-28.65,153.6167,59.88,72,81,5.14,AU,1629050326
366,6096551,Pangnirtung,66.1451,-65.7125,48.2,81,75,12.66,CA,1629050326
367,605155,Kiruna,67.8557,20.2251,56.32,67,40,8.05,SE,1629050327
368,2729907,Longyearbyen,78.2186,15.6401,39.04,75,75,19.57,SJ,1629050328
369,2445704,Diffa,13.3154,12.6113,84.29,61,76,7.96,NE,1629050329
370,3164387,Vieste,41.8825,16.175,84.29,54,0,4.9,IT,1629050329
371,1734199,Tawao,4.2498,117.8871,75.33,87,99,4.43,MY,1629050330
372,3870243,Taltal,-25.4,-70.4833,61.25,69,1,7.67,CL,1629050331
373,1806299,Jiangmen,22.5833,113.0833,80.92,93,100,3.0,CN,1629050332
374,4439506,Ocean Springs,30.4113,-88.8278,94.39,68,10,7.99,US,1629050332
375,3573374,The Valley,18.217,-63.0578,86.14,79,75,19.57,AI,1629050333
376,2036933,Helong,42.5397,128.9972,58.78,98,99,1.43,CN,1629050334
377,2516452,Inca,39.7211,2.9109,94.42,24,9,5.75,ES,1629050335
378,2427336,Moussoro,13.6408,16.4901,87.44,50,81,7.36,TD,1629050335
379,4021858,Guerrero Negro,27.9769,-114.0611,78.78,60,50,13.31,MX,1629050336
380,3608828,Iralaya,15.0,-83.2333,85.69,62,24,8.03,HN,1629050337
381,2377457,Nouadhibou,20.931,-17.0347,78.78,73,0,17.27,MR,1629050338
382,2013279,Vostok,46.4856,135.8833,54.37,94,67,3.2,RU,1629050338
383,6180550,Whitehorse,60.7161,-135.0538,44.02,93,90,5.75,CA,1629050310
384,2225457,Wala,4.578,12.3154,70.86,92,99,1.81,CM,1629050340
385,3377301,Mabaruma,8.2,-59.7833,82.53,82,38,2.71,GY,1629050341
386,3464724,Diamantino,-14.4086,-56.4461,98.96,17,3,2.89,BR,1629050341
387,3939168,Huarmey,-10.0681,-78.1522,69.04,69,69,11.56,PE,1629050342
388,339551,Dejen,10.1667,38.1333,54.46,88,96,2.48,ET,1629050343
389,933995,Souillac,-20.5167,57.5167,66.58,88,40,13.8,MU,1629050344
390,1788450,Xinzhou,38.4092,112.7333,64.22,90,47,2.17,CN,1629050345
391,4013039,Concepción del Oro,24.6333,-101.4167,72.46,42,6,4.07,MX,1629050346
392,5506956,Las Vegas,36.175,-115.1372,100.18,34,1,3.0,US,1629050189
393,2137773,Vao,-22.6667,167.4833,68.07,70,70,20.76,NC,1629050347
394,293842,Kiryat Gat,31.61,34.7642,83.08,100,0,7.49,IL,1629050348
395,3432043,La Plata,-34.9215,-57.9545,58.91,77,1,2.59,AR,1629050160
396,3430545,Morón,-34.6534,-58.6198,64.0,74,4,4.0,AR,1629050349
397,533933,Lovozero,68.005,35.0117,54.54,92,59,8.19,RU,1629050348
398,3435038,Dolores,-36.3132,-57.6792,60.93,58,6,1.81,AR,1629050351
399,4033375,Tevaitoa,-16.7833,-151.5,78.62,74,19,12.15,PF,1629050352
400,264748,Apollonia,36.9716,24.7231,76.91,67,0,20.47,GR,1629050352
401,53654,Mogadishu,2.0371,45.3438,76.69,85,53,18.25,SO,1629050353
402,5861897,Fairbanks,64.8378,-147.7164,50.59,93,90,1.01,US,1629050354
403,5044290,Saint Anthony,45.0205,-93.218,85.71,37,1,1.99,US,1629050195
404,155921,Liwale,-9.7667,37.9333,76.62,42,78,5.08,TZ,1629050355
405,2033739,Xinglongshan,43.9561,125.4661,62.35,94,31,0.0,CN,1629050356
406,3932145,Pisco,-13.7,-76.2167,65.01,82,75,6.91,PE,1629050357
407,499025,Samoded,63.6083,40.5111,57.49,92,82,10.87,RU,1629050358
408,3034366,Beauchamps,50.012,1.5176,67.39,79,85,11.86,FR,1629050358
409,2019951,Mirny,62.5353,113.9611,56.93,98,99,6.49,RU,1629050359
410,2523825,Petilia Policastro,39.1139,16.7855,79.29,51,2,6.08,IT,1629050360
411,6542044,Nettuno,41.4826,12.679,92.57,62,0,8.39,IT,1629050361
412,2013465,Verkhoyansk,67.5447,133.385,45.25,86,100,3.15,RU,1629050362
413,509649,Pichayevo,53.2363,42.2032,69.91,62,66,2.73,RU,1629050362
414,2035836,Manzhouli,49.6,117.4333,62.76,78,30,3.69,CN,1629050363
415,2399001,Mayumba,-3.432,10.6554,74.35,89,92,8.28,GA,1629050364
416,477940,Ust-Tsilma,65.441,52.1498,59.47,95,100,5.64,RU,1629050365
417,660073,Eurajoki,61.2,21.7333,60.82,88,94,6.85,FI,1629050365
418,1497497,Nizhniy Ingash,56.2,96.53,52.3,86,79,4.63,RU,1629050366
419,2335614,Kagoro,9.6,8.3833,70.25,94,100,2.06,NG,1629050367
420,1567069,Tan An,10.5333,106.4167,80.62,91,94,3.02,VN,1629050368
421,2664855,Värnamo,57.186,14.04,62.06,70,97,8.95,SE,1629050368
422,3455362,Palmeiras de Goiás,-16.805,-49.9258,92.84,16,1,3.69,BR,1629050369
423,6111862,Port Hardy,50.6996,-127.4199,64.58,88,90,0.0,CA,1629050370
424,2128975,Nemuro,43.3236,145.575,55.45,86,0,7.18,JP,1629050371
425,889191,Karoi,-16.8099,29.6925,60.24,62,6,9.84,ZW,1629050371
426,2016216,Sosnovo-Ozerskoye,52.5249,111.5418,53.96,86,7,3.38,RU,1629050372
427,6137462,Saint-Augustin,51.226,-58.6502,67.91,90,100,4.23,CA,1629050288
428,3664659,Carauari,-4.8828,-66.8958,91.44,41,59,2.44,BR,1629050280
429,5052916,Willmar,45.1219,-95.0433,83.88,34,1,10.36,US,1629050374
430,3385899,Tutóia,-2.7619,-42.2744,87.78,65,45,8.12,BR,1629050375
431,2449893,Tessalit,20.1986,1.0114,102.96,14,35,2.3,ML,1629050376
432,3393536,Olinda,-8.0089,-34.8553,76.73,65,40,16.11,BR,1629050376
433,3579642,Bouillante,16.1304,-61.7692,87.03,70,92,12.93,GP,1629050377
434,2021188,Kurumkan,54.3,110.3,62.87,69,44,0.92,RU,1629050378
435,3533462,Acapulco de Juárez,16.8634,-99.8901,86.88,66,55,5.97,MX,1629050127
436,1732711,Pontian Kecil,1.4801,103.3899,77.13,86,84,3.0,MY,1629050379
437,1272629,Digboi,27.3833,95.6333,75.87,97,100,1.99,IN,1629050380
438,5786882,Bellevue,47.6104,-122.2007,80.51,70,40,4.0,US,1629050088
439,1490036,Tashtyp,52.7939,89.8983,55.89,95,96,2.39,RU,1629050381
440,2636790,Stornoway,58.2093,-6.3865,57.16,82,20,13.8,GB,1629050281
441,1628884,Sampit,-2.5333,112.95,74.07,99,65,2.77,ID,1629050383
442,2629833,Husavik,66.0449,-17.3389,62.51,74,78,8.59,IS,1629050384
443,1861393,Ishikawa,26.4233,127.8214,80.56,84,8,7.14,JP,1629050385
444,1214488,Meulaboh,4.1363,96.1285,76.12,88,100,7.05,ID,1629050385
445,2028164,Deputatsky,69.3,139.9,37.31,91,100,3.31,RU,1629050386
446,3395981,Maceió,-9.6658,-35.7353,80.04,61,75,12.66,BR,1629050268
447,714772,Tiszafüred,47.6167,20.7667,89.58,61,18,18.16,HU,1629050387
448,1272864,Dhārchula,29.85,80.5333,69.49,89,34,3.42,IN,1629050388
449,6171633,Ucluelet,48.9329,-125.5528,59.31,79,95,5.03,CA,1629050343
450,1803331,Linxia Chengguanzhen,35.6003,103.2064,62.15,79,96,2.24,CN,1629050390
451,5954718,Flin Flon,54.7682,-101.865,78.64,38,20,11.5,CA,1629050390
452,347634,Ţahţā,26.7693,31.5021,98.92,16,0,12.41,EG,1629050391
453,2160735,Lakes Entrance,-37.8811,147.981,54.18,60,62,20.94,AU,1629050392
454,1277874,Bāgli,22.65,76.35,73.71,84,82,6.26,IN,1629050393
455,2098329,Daru,-9.0763,143.2092,76.35,88,99,16.6,PG,1629050393
456,3530886,Juxtlahuaca,17.4294,-99.1467,84.34,59,38,0.87,MX,1629050394
457,2514301,Mahon,39.8885,4.2658,86.56,54,0,8.05,ES,1629050395
458,5563397,Eureka,40.8021,-124.1637,64.92,84,68,5.99,US,1629050396
459,325361,Adana Province,36.985,35.2881,86.52,52,0,0.0,TR,1629050136
460,4047434,Russell,32.3502,-85.1999,87.96,55,90,6.91,US,1629050397
461,1783621,Zunyi,27.6867,106.9072,66.74,96,97,3.67,CN,1629050398
462,1058381,Morondava,-20.2833,44.2833,71.46,75,0,12.12,MG,1629050399
463,2097418,Finschhafen,-6.6024,147.8681,77.47,83,39,8.66,PG,1629050399
464,3423146,Ilulissat,69.2167,-51.1,43.74,87,100,4.41,GL,1629050400
465,1642773,Japura,-0.3167,102.35,73.49,98,100,3.06,ID,1629050401
466,3139597,Sistranda,63.7256,8.834,57.16,83,100,6.22,NO,1629050403
467,3923570,Atocha,-20.9333,-66.2333,51.69,10,1,23.31,BO,1629050404
468,3372472,Vila Franca do Campo,37.7167,-25.4333,77.41,84,46,10.13,PT,1629050405
469,3901547,Villamontes,-21.25,-63.5,79.61,19,3,4.56,BO,1629050405
470,3629710,Puerto Ayacucho,5.6639,-67.6236,74.35,94,100,1.48,VE,1629050406
471,2319257,Wamba,8.9333,8.6,74.21,93,100,1.88,NG,1629050408
472,3984997,San Quintín,30.4833,-115.95,75.79,71,18,11.12,MX,1629050410
473,1489853,Tazovsky,67.4667,78.7,48.09,93,99,18.57,RU,1629050412
474,1726449,Basco,20.4487,121.9702,83.84,76,53,7.78,PH,1629050413
475,1280849,Kashgar,39.4547,75.9797,69.75,35,92,8.63,CN,1629050414
476,1856392,Muroto-misakicho,33.2833,134.15,77.86,79,100,7.0,JP,1629050415
477,2094342,Kavieng,-2.5744,150.7967,81.45,79,99,10.76,PG,1629050416
478,2312895,Mbandaka,0.0487,18.2603,79.56,58,41,1.92,CD,1629050417
479,3547867,Manzanillo,20.3433,-77.1167,89.42,55,92,6.51,CU,1629050418
480,1794209,Simao,22.7886,100.9748,67.12,100,100,2.66,CN,1629050419
481,3445026,Vila Velha,-20.3297,-40.2925,75.15,73,40,14.97,BR,1629050285
482,552006,Kashary,49.04,41.0056,69.39,83,99,8.41,RU,1629050421
483,5866063,Kenai,60.5544,-151.2583,55.15,72,68,7.16,US,1629050422
484,2120612,Tigil',57.8,158.6667,50.9,93,72,6.98,RU,1629050422
485,1511276,Atagay,55.1033,99.3875,58.5,83,100,2.44,RU,1629050424
486,2090021,Namatanai,-3.6667,152.4333,78.75,84,82,4.9,PG,1629050424
487,1254046,Tura,25.5198,90.2201,74.35,95,100,4.12,IN,1629050425
488,1062553,Mahanoro,-19.9,48.8,62.89,82,16,7.05,MG,1629050426
489,2035669,Lianhe,47.1333,129.2667,60.6,93,63,1.03,CN,1629050427
490,3530103,San Miguel de Cozumel,20.5083,-86.9458,87.01,82,20,5.01,MX,1629050428
491,5435464,Pueblo,38.2545,-104.6091,94.01,29,34,1.01,US,1629050205
492,582447,Almaznyy,48.0448,40.045,69.94,73,100,1.43,RU,1629050429
493,4791259,Virginia Beach,36.8529,-75.978,88.05,72,73,1.99,US,1629050233
494,6067472,Marystown,47.1666,-55.1483,71.96,84,79,9.48,CA,1629050431
495,2025256,Chumikan,54.7183,135.315,63.16,80,89,12.08,RU,1629050432
496,3420768,Qasigiannguit,68.8193,-51.1922,48.45,84,100,5.99,GL,1629050432
497,2662689,Visby,57.6409,18.296,66.85,72,0,11.5,SE,1629050433
498,5343303,Dixon,38.4455,-121.8233,96.84,25,16,3.15,US,1629050176
499,1264976,Leh,34.1667,77.5833,51.98,59,55,7.02,IN,1629050435
500,4033077,Vaitape,-16.5167,-151.75,78.75,75,12,11.81,PF,1629050436
501,1015621,Brits,-25.6347,27.7802,61.81,63,0,5.82,ZA,1629050418
502,3566356,Caibarién,22.5206,-79.4669,85.82,70,93,9.37,CU,1629050437
503,608271,Shubarkuduk,49.1447,56.4872,79.99,17,6,5.86,KZ,1629050438
504,3691954,Sechura,-5.5569,-80.8222,75.38,55,48,10.04,PE,1629050439
505,3623656,Golfito,8.639,-83.166,81.52,81,97,4.52,CR,1629050440
506,2126785,Belaya Gora,68.5333,146.4167,42.04,70,100,7.07,RU,1629050441
507,1649378,Tambun,-6.2641,107.0712,80.49,75,98,5.03,ID,1629050442
508,2123628,Magadan,59.5667,150.8,55.89,96,99,4.5,RU,1629050443
509,3985710,Cabo San Lucas,22.8909,-109.9124,96.51,62,3,6.71,MX,1629050444
510,1859964,Kaseda-shirakame,31.4167,130.3167,77.34,87,97,9.35,JP,1629050445
511,2025241,Churapcha,62.0025,132.4325,61.77,93,99,4.54,RU,1629050446
512,2961459,Skibbereen,51.55,-9.2667,64.2,70,42,14.9,IE,1629050447
513,2033536,Yakeshi,49.2833,120.7333,56.14,81,15,2.3,CN,1629050448
514,1272201,Dūngarpur,23.8333,73.7167,80.11,65,34,5.75,IN,1629050449
515,3354077,Opuwo,-18.0607,13.84,70.47,36,0,8.08,NA,1629050451
516,2109701,Auki,-8.7676,160.7034,76.6,90,86,5.1,SB,1629050452
517,3163146,Andenes,69.3143,16.1194,49.98,87,90,26.46,NO,1629050453
518,5313667,Sedona,34.8697,-111.761,89.4,57,1,1.99,US,1629050453
519,2450849,Sokolo,14.7328,-6.1219,82.65,65,100,7.45,ML,1629050454
520,3421193,Paamiut,61.994,-49.6678,45.77,99,100,5.59,GL,1629050455
521,1700933,Marihatag,8.7936,126.2969,77.88,84,53,4.0,PH,1629050456
522,3948448,Acolla,-11.7319,-75.5463,60.17,40,71,8.55,PE,1629050457
523,1812101,Dongying,37.4564,118.4856,73.2,74,87,3.11,CN,1629050458
524,2122894,Nevel'sk,46.6733,141.8633,51.82,90,92,4.68,RU,1629050459
525,933102,Sekoma,-24.4,23.8833,63.81,43,0,8.97,BW,1629050460
526,1529569,Changji,44.0167,87.3167,66.99,77,0,2.24,CN,1629050461
527,3373329,Arrifes,37.7667,-25.7,75.45,83,40,8.05,PT,1629050462
528,523392,Naryan-Mar,67.6713,53.087,56.52,66,90,13.71,RU,1629050463
529,245338,Am Timan,11.0297,20.2827,77.02,82,91,2.84,TD,1629050463
530,4589446,North Myrtle Beach,33.816,-78.68,92.08,79,100,1.99,US,1629050464
531,1795632,Shenjiamen,29.9576,122.298,77.83,95,100,10.2,CN,1629050465
532,1797117,Rongcheng,30.634,117.8517,73.0,98,89,1.57,CN,1629050466
533,2641598,Newport,51.5877,-2.9984,68.38,83,99,9.6,GB,1629050467
534,1056899,Sambava,-14.2667,50.1667,69.93,74,2,16.64,MG,1629050468
535,292968,Abu Dhabi,24.4667,54.3667,93.13,72,22,8.16,AE,1629050468
536,1805935,Jiazi,22.8779,116.067,80.74,88,11,6.17,CN,1629050469
537,514739,Orshanka,56.9161,47.8933,64.8,58,46,5.7,RU,1629050470
538,4636045,Lebanon,36.2081,-86.2911,85.89,75,75,4.61,US,1629050159
539,2454934,Kolondiéba,11.0882,-6.8926,74.8,92,99,5.95,ML,1629050471
540,2297810,Mumford,5.2618,-0.759,76.68,79,17,11.36,GH,1629050472
541,3391889,Pitimbu,-7.4706,-34.8086,78.21,70,83,15.99,BR,1629050473
542,1855342,Nishihara,26.1842,127.7558,79.88,89,40,8.05,JP,1629050473
543,3459855,Joanópolis,-22.9303,-46.2756,81.03,26,21,8.95,BR,1629050474
544,578467,Bazarnye Mataki,54.8833,49.9333,70.0,53,63,4.03,RU,1629050475
545,696643,Poltava,49.5937,34.5407,72.66,34,77,5.01,UA,1629050476
546,1185095,Teknāf,20.8624,92.3058,79.83,90,100,8.95,BD,1629050476
547,1607617,Phon,15.816,102.5998,74.79,93,100,5.75,TH,1629050477
548,3671450,Inírida,3.8653,-67.9239,83.88,72,88,1.54,CO,1629050478
549,2304548,Anloga,5.7947,0.8973,77.36,79,20,13.2,GH,1629050479
